Volume,Period,Year_Midpoint,Registry,Sex,Age_Group,Age_Group_Sort,Cancer_Code,Cancer_Label,Cases,Population,Rate_per_100k
IX,1998-2002,2000,Pune (Poona),Male,70-74,15,75,Larynx,49,104545,46.8698
IX,1998-2002,2000,Pune (Poona),Male,75-79,16,75,Larynx,17,54630,31.1184
IX,1998-2002,2000,Pune (Poona),Male,80-84,17,75,Larynx,11,53160,20.6922
IX,1998-2002,2000,Pune (Poona),Male,85+,18,75,Larynx,10,0,
IX,1998-2002,2000,Pune (Poona),Male,0-4,1,76,Trachea,0,837385,0.0
IX,1998-2002,2000,Pune (Poona),Male,5-9,2,76,Trachea,0,846900,0.0
IX,1998-2002,2000,Pune (Poona),Male,10-14,3,76,Trachea,0,946070,0.0
IX,1998-2002,2000,Pune (Poona),Male,15-19,4,76,Trachea,0,950555,0.0
IX,1998-2002,2000,Pune (Poona),Male,20-24,5,76,Trachea,0,1059265,0.0
IX,1998-2002,2000,Pune (Poona),Male,25-29,6,76,Trachea,0,954795,0.0
IX,1998-2002,2000,Pune (Poona),Male,30-34,7,76,Trachea,0,813295,0.0
IX,1998-2002,2000,Pune (Poona),Male,35-39,8,76,Trachea,0,689670,0.0
IX,1998-2002,2000,Pune (Poona),Male,40-44,9,76,Trachea,0,589150,0.0
IX,1998-2002,2000,Pune (Poona),Male,45-49,10,76,Trachea,0,463275,0.0
IX,1998-2002,2000,Pune (Poona),Male,50-54,11,76,Trachea,0,379430,0.0
IX,1998-2002,2000,Pune (Poona),Male,55-59,12,76,Trachea,1,247215,0.4045
IX,1998-2002,2000,Pune (Poona),Male,60-64,13,76,Trachea,0,205510,0.0
IX,1998-2002,2000,Pune (Poona),Male,65-69,14,76,Trachea,0,147085,0.0
IX,1998-2002,2000,Pune (Poona),Male,70-74,15,76,Trachea,0,104545,0.0
IX,1998-2002,2000,Pune (Poona),Male,75-79,16,76,Trachea,0,54630,0.0
IX,1998-2002,2000,Pune (Poona),Male,80-84,17,76,Trachea,0,53160,0.0
IX,1998-2002,2000,Pune (Poona),Male,85+,18,76,Trachea,0,0,
IX,1998-2002,2000,Pune (Poona),Male,0-4,1,77,Lung,0,837385,0.0
IX,1998-2002,2000,Pune (Poona),Male,5-9,2,77,Lung,1,846900,0.1181
IX,1998-2002,2000,Pune (Poona),Male,10-14,3,77,Lung,0,946070,0.0
IX,1998-2002,2000,Pune (Poona),Male,15-19,4,77,Lung,0,950555,0.0
IX,1998-2002,2000,Pune (Poona),Male,20-24,5,77,Lung,2,1059265,0.1888
IX,1998-2002,2000,Pune (Poona),Male,25-29,6,77,Lung,4,954795,0.4189
IX,1998-2002,2000,Pune (Poona),Male,30-34,7,77,Lung,7,813295,0.8607
IX,1998-2002,2000,Pune (Poona),Male,35-39,8,77,Lung,7,689670,1.015
IX,1998-2002,2000,Pune (Poona),Male,40-44,9,77,Lung,11,589150,1.8671
IX,1998-2002,2000,Pune (Poona),Male,45-49,10,77,Lung,27,463275,5.8281
IX,1998-2002,2000,Pune (Poona),Male,50-54,11,77,Lung,37,379430,9.7515
IX,1998-2002,2000,Pune (Poona),Male,55-59,12,77,Lung,46,247215,18.6073
IX,1998-2002,2000,Pune (Poona),Male,60-64,13,77,Lung,68,205510,33.0884
IX,1998-2002,2000,Pune (Poona),Male,65-69,14,77,Lung,51,147085,34.6738
IX,1998-2002,2000,Pune (Poona),Male,70-74,15,77,Lung,50,104545,47.8263
IX,1998-2002,2000,Pune (Poona),Male,75-79,16,77,Lung,31,54630,56.7454
IX,1998-2002,2000,Pune (Poona),Male,80-84,17,77,Lung,10,53160,18.8111
IX,1998-2002,2000,Pune (Poona),Male,85+,18,77,Lung,8,0,
IX,1998-2002,2000,Pune (Poona),Male,0-4,1,78,Squamous cell carcinoma,0,837385,0.0
IX,1998-2002,2000,Pune (Poona),Male,5-9,2,78,Squamous cell carcinoma,0,846900,0.0
IX,1998-2002,2000,Pune (Poona),Male,10-14,3,78,Squamous cell carcinoma,0,946070,0.0
IX,1998-2002,2000,Pune (Poona),Male,15-19,4,78,Squamous cell carcinoma,0,950555,0.0
IX,1998-2002,2000,Pune (Poona),Male,20-24,5,78,Squamous cell carcinoma,0,1059265,0.0
IX,1998-2002,2000,Pune (Poona),Male,25-29,6,78,Squamous cell carcinoma,0,954795,0.0
IX,1998-2002,2000,Pune (Poona),Male,30-34,7,78,Squamous cell carcinoma,0,813295,0.0
IX,1998-2002,2000,Pune (Poona),Male,35-39,8,78,Squamous cell carcinoma,0,689670,0.0
IX,1998-2002,2000,Pune (Poona),Male,40-44,9,78,Squamous cell carcinoma,0,589150,0.0
IX,1998-2002,2000,Pune (Poona),Male,45-49,10,78,Squamous cell carcinoma,0,463275,0.0
IX,1998-2002,2000,Pune (Poona),Male,50-54,11,78,Squamous cell carcinoma,0,379430,0.0
IX,1998-2002,2000,Pune (Poona),Male,55-59,12,78,Squamous cell carcinoma,0,247215,0.0
IX,1998-2002,2000,Pune (Poona),Male,60-64,13,78,Squamous cell carcinoma,0,205510,0.0
IX,1998-2002,2000,Pune (Poona),Male,65-69,14,78,Squamous cell carcinoma,0,147085,0.0
IX,1998-2002,2000,Pune (Poona),Male,70-74,15,78,Squamous cell carcinoma,0,104545,0.0
IX,1998-2002,2000,Pune (Poona),Male,75-79,16,78,Squamous cell carcinoma,0,54630,0.0
IX,1998-2002,2000,Pune (Poona),Male,80-84,17,78,Squamous cell carcinoma,0,53160,0.0
IX,1998-2002,2000,Pune (Poona),Male,85+,18,78,Squamous cell carcinoma,0,0,
IX,1998-2002,2000,Pune (Poona),Male,0-4,1,79,Adenocarcinoma,0,837385,0.0
IX,1998-2002,2000,Pune (Poona),Male,5-9,2,79,Adenocarcinoma,0,846900,0.0
IX,1998-2002,2000,Pune (Poona),Male,10-14,3,79,Adenocarcinoma,0,946070,0.0
IX,1998-2002,2000,Pune (Poona),Male,15-19,4,79,Adenocarcinoma,0,950555,0.0
IX,1998-2002,2000,Pune (Poona),Male,20-24,5,79,Adenocarcinoma,0,1059265,0.0
IX,1998-2002,2000,Pune (Poona),Male,25-29,6,79,Adenocarcinoma,0,954795,0.0
IX,1998-2002,2000,Pune (Poona),Male,30-34,7,79,Adenocarcinoma,0,813295,0.0
IX,1998-2002,2000,Pune (Poona),Male,35-39,8,79,Adenocarcinoma,0,689670,0.0
IX,1998-2002,2000,Pune (Poona),Male,40-44,9,79,Adenocarcinoma,0,589150,0.0
IX,1998-2002,2000,Pune (Poona),Male,45-49,10,79,Adenocarcinoma,0,463275,0.0
IX,1998-2002,2000,Pune (Poona),Male,50-54,11,79,Adenocarcinoma,0,379430,0.0
IX,1998-2002,2000,Pune (Poona),Male,55-59,12,79,Adenocarcinoma,0,247215,0.0
IX,1998-2002,2000,Pune (Poona),Male,60-64,13,79,Adenocarcinoma,0,205510,0.0
IX,1998-2002,2000,Pune (Poona),Male,65-69,14,79,Adenocarcinoma,0,147085,0.0
IX,1998-2002,2000,Pune (Poona),Male,70-74,15,79,Adenocarcinoma,0,104545,0.0
IX,1998-2002,2000,Pune (Poona),Male,75-79,16,79,Adenocarcinoma,0,54630,0.0
IX,1998-2002,2000,Pune (Poona),Male,80-84,17,79,Adenocarcinoma,0,53160,0.0
IX,1998-2002,2000,Pune (Poona),Male,85+,18,79,Adenocarcinoma,0,0,
IX,1998-2002,2000,Pune (Poona),Male,0-4,1,80,Small cell carcinoma,0,837385,0.0
IX,1998-2002,2000,Pune (Poona),Male,5-9,2,80,Small cell carcinoma,0,846900,0.0
IX,1998-2002,2000,Pune (Poona),Male,10-14,3,80,Small cell carcinoma,0,946070,0.0
IX,1998-2002,2000,Pune (Poona),Male,15-19,4,80,Small cell carcinoma,0,950555,0.0
IX,1998-2002,2000,Pune (Poona),Male,20-24,5,80,Small cell carcinoma,0,1059265,0.0
IX,1998-2002,2000,Pune (Poona),Male,25-29,6,80,Small cell carcinoma,0,954795,0.0
IX,1998-2002,2000,Pune (Poona),Male,30-34,7,80,Small cell carcinoma,0,813295,0.0
IX,1998-2002,2000,Pune (Poona),Male,35-39,8,80,Small cell carcinoma,0,689670,0.0
IX,1998-2002,2000,Pune (Poona),Male,40-44,9,80,Small cell carcinoma,0,589150,0.0
IX,1998-2002,2000,Pune (Poona),Male,45-49,10,80,Small cell carcinoma,0,463275,0.0
IX,1998-2002,2000,Pune (Poona),Male,50-54,11,80,Small cell carcinoma,0,379430,0.0
IX,1998-2002,2000,Pune (Poona),Male,55-59,12,80,Small cell carcinoma,0,247215,0.0
IX,1998-2002,2000,Pune (Poona),Male,60-64,13,80,Small cell carcinoma,0,205510,0.0
IX,1998-2002,2000,Pune (Poona),Male,65-69,14,80,Small cell carcinoma,0,147085,0.0
IX,1998-2002,2000,Pune (Poona),Male,70-74,15,80,Small cell carcinoma,0,104545,0.0
IX,1998-2002,2000,Pune (Poona),Male,75-79,16,80,Small cell carcinoma,0,54630,0.0
IX,1998-2002,2000,Pune (Poona),Male,80-84,17,80,Small cell carcinoma,0,53160,0.0
IX,1998-2002,2000,Pune (Poona),Male,85+,18,80,Small cell carcinoma,0,0,
IX,1998-2002,2000,Pune (Poona),Male,0-4,1,81,Large cell carcinoma,0,837385,0.0
IX,1998-2002,2000,Pune (Poona),Male,5-9,2,81,Large cell carcinoma,0,846900,0.0
IX,1998-2002,2000,Pune (Poona),Male,10-14,3,81,Large cell carcinoma,0,946070,0.0
IX,1998-2002,2000,Pune (Poona),Male,15-19,4,81,Large cell carcinoma,0,950555,0.0
IX,1998-2002,2000,Pune (Poona),Male,20-24,5,81,Large cell carcinoma,0,1059265,0.0
IX,1998-2002,2000,Pune (Poona),Male,25-29,6,81,Large cell carcinoma,0,954795,0.0
IX,1998-2002,2000,Pune (Poona),Male,30-34,7,81,Large cell carcinoma,0,813295,0.0
IX,1998-2002,2000,Pune (Poona),Male,35-39,8,81,Large cell carcinoma,0,689670,0.0
IX,1998-2002,2000,Pune (Poona),Male,40-44,9,81,Large cell carcinoma,0,589150,0.0
IX,1998-2002,2000,Pune (Poona),Male,45-49,10,81,Large cell carcinoma,0,463275,0.0
IX,1998-2002,2000,Pune (Poona),Male,50-54,11,81,Large cell carcinoma,0,379430,0.0
IX,1998-2002,2000,Pune (Poona),Male,55-59,12,81,Large cell carcinoma,0,247215,0.0
IX,1998-2002,2000,Pune (Poona),Male,60-64,13,81,Large cell carcinoma,0,205510,0.0
IX,1998-2002,2000,Pune (Poona),Male,65-69,14,81,Large cell carcinoma,0,147085,0.0
IX,1998-2002,2000,Pune (Poona),Male,70-74,15,81,Large cell carcinoma,0,104545,0.0
IX,1998-2002,2000,Pune (Poona),Male,75-79,16,81,Large cell carcinoma,0,54630,0.0
IX,1998-2002,2000,Pune (Poona),Male,80-84,17,81,Large cell carcinoma,0,53160,0.0
IX,1998-2002,2000,Pune (Poona),Male,85+,18,81,Large cell carcinoma,0,0,
IX,1998-2002,2000,Pune (Poona),Male,0-4,1,82,Other specified carcinoma,0,837385,0.0
IX,1998-2002,2000,Pune (Poona),Male,5-9,2,82,Other specified carcinoma,0,846900,0.0
IX,1998-2002,2000,Pune (Poona),Male,10-14,3,82,Other specified carcinoma,0,946070,0.0
IX,1998-2002,2000,Pune (Poona),Male,15-19,4,82,Other specified carcinoma,0,950555,0.0
IX,1998-2002,2000,Pune (Poona),Male,20-24,5,82,Other specified carcinoma,0,1059265,0.0
IX,1998-2002,2000,Pune (Poona),Male,25-29,6,82,Other specified carcinoma,0,954795,0.0
IX,1998-2002,2000,Pune (Poona),Male,30-34,7,82,Other specified carcinoma,0,813295,0.0
IX,1998-2002,2000,Pune (Poona),Male,35-39,8,82,Other specified carcinoma,0,689670,0.0
IX,1998-2002,2000,Pune (Poona),Male,40-44,9,82,Other specified carcinoma,0,589150,0.0
IX,1998-2002,2000,Pune (Poona),Male,45-49,10,82,Other specified carcinoma,0,463275,0.0
IX,1998-2002,2000,Pune (Poona),Male,50-54,11,82,Other specified carcinoma,0,379430,0.0
IX,1998-2002,2000,Pune (Poona),Male,55-59,12,82,Other specified carcinoma,0,247215,0.0
IX,1998-2002,2000,Pune (Poona),Male,60-64,13,82,Other specified carcinoma,0,205510,0.0
IX,1998-2002,2000,Pune (Poona),Male,65-69,14,82,Other specified carcinoma,0,147085,0.0
IX,1998-2002,2000,Pune (Poona),Male,70-74,15,82,Other specified carcinoma,0,104545,0.0
IX,1998-2002,2000,Pune (Poona),Male,75-79,16,82,Other specified carcinoma,0,54630,0.0
IX,1998-2002,2000,Pune (Poona),Male,80-84,17,82,Other specified carcinoma,0,53160,0.0
IX,1998-2002,2000,Pune (Poona),Male,85+,18,82,Other specified carcinoma,0,0,
IX,1998-2002,2000,Pune (Poona),Male,0-4,1,83,Sarcoma,0,837385,0.0
IX,1998-2002,2000,Pune (Poona),Male,5-9,2,83,Sarcoma,0,846900,0.0
IX,1998-2002,2000,Pune (Poona),Male,10-14,3,83,Sarcoma,0,946070,0.0
IX,1998-2002,2000,Pune (Poona),Male,15-19,4,83,Sarcoma,0,950555,0.0
IX,1998-2002,2000,Pune (Poona),Male,20-24,5,83,Sarcoma,0,1059265,0.0
IX,1998-2002,2000,Pune (Poona),Male,25-29,6,83,Sarcoma,0,954795,0.0
IX,1998-2002,2000,Pune (Poona),Male,30-34,7,83,Sarcoma,0,813295,0.0
IX,1998-2002,2000,Pune (Poona),Male,35-39,8,83,Sarcoma,0,689670,0.0
IX,1998-2002,2000,Pune (Poona),Male,40-44,9,83,Sarcoma,0,589150,0.0
IX,1998-2002,2000,Pune (Poona),Male,45-49,10,83,Sarcoma,0,463275,0.0
IX,1998-2002,2000,Pune (Poona),Male,50-54,11,83,Sarcoma,0,379430,0.0
IX,1998-2002,2000,Pune (Poona),Male,55-59,12,83,Sarcoma,0,247215,0.0
IX,1998-2002,2000,Pune (Poona),Male,60-64,13,83,Sarcoma,0,205510,0.0
IX,1998-2002,2000,Pune (Poona),Male,65-69,14,83,Sarcoma,0,147085,0.0
IX,1998-2002,2000,Pune (Poona),Male,70-74,15,83,Sarcoma,0,104545,0.0
IX,1998-2002,2000,Pune (Poona),Male,75-79,16,83,Sarcoma,0,54630,0.0
IX,1998-2002,2000,Pune (Poona),Male,80-84,17,83,Sarcoma,0,53160,0.0
IX,1998-2002,2000,Pune (Poona),Male,85+,18,83,Sarcoma,0,0,
IX,1998-2002,2000,Pune (Poona),Male,0-4,1,84,Other morphology,0,837385,0.0
IX,1998-2002,2000,Pune (Poona),Male,5-9,2,84,Other morphology,0,846900,0.0
IX,1998-2002,2000,Pune (Poona),Male,10-14,3,84,Other morphology,0,946070,0.0
IX,1998-2002,2000,Pune (Poona),Male,15-19,4,84,Other morphology,0,950555,0.0
IX,1998-2002,2000,Pune (Poona),Male,20-24,5,84,Other morphology,0,1059265,0.0
IX,1998-2002,2000,Pune (Poona),Male,25-29,6,84,Other morphology,0,954795,0.0
IX,1998-2002,2000,Pune (Poona),Male,30-34,7,84,Other morphology,0,813295,0.0
IX,1998-2002,2000,Pune (Poona),Male,35-39,8,84,Other morphology,0,689670,0.0
IX,1998-2002,2000,Pune (Poona),Male,40-44,9,84,Other morphology,0,589150,0.0
IX,1998-2002,2000,Pune (Poona),Male,45-49,10,84,Other morphology,0,463275,0.0
IX,1998-2002,2000,Pune (Poona),Male,50-54,11,84,Other morphology,0,379430,0.0
IX,1998-2002,2000,Pune (Poona),Male,55-59,12,84,Other morphology,0,247215,0.0
IX,1998-2002,2000,Pune (Poona),Male,60-64,13,84,Other morphology,0,205510,0.0
IX,1998-2002,2000,Pune (Poona),Male,65-69,14,84,Other morphology,0,147085,0.0
IX,1998-2002,2000,Pune (Poona),Male,70-74,15,84,Other morphology,0,104545,0.0
IX,1998-2002,2000,Pune (Poona),Male,75-79,16,84,Other morphology,0,54630,0.0
IX,1998-2002,2000,Pune (Poona),Male,80-84,17,84,Other morphology,0,53160,0.0
IX,1998-2002,2000,Pune (Poona),Male,85+,18,84,Other morphology,0,0,
IX,1998-2002,2000,Pune (Poona),Male,0-4,1,85,Unspecified morphology,0,837385,0.0
IX,1998-2002,2000,Pune (Poona),Male,5-9,2,85,Unspecified morphology,1,846900,0.1181
IX,1998-2002,2000,Pune (Poona),Male,10-14,3,85,Unspecified morphology,0,946070,0.0
IX,1998-2002,2000,Pune (Poona),Male,15-19,4,85,Unspecified morphology,0,950555,0.0
IX,1998-2002,2000,Pune (Poona),Male,20-24,5,85,Unspecified morphology,2,1059265,0.1888
IX,1998-2002,2000,Pune (Poona),Male,25-29,6,85,Unspecified morphology,4,954795,0.4189
IX,1998-2002,2000,Pune (Poona),Male,30-34,7,85,Unspecified morphology,7,813295,0.8607
IX,1998-2002,2000,Pune (Poona),Male,35-39,8,85,Unspecified morphology,7,689670,1.015
IX,1998-2002,2000,Pune (Poona),Male,40-44,9,85,Unspecified morphology,11,589150,1.8671
IX,1998-2002,2000,Pune (Poona),Male,45-49,10,85,Unspecified morphology,27,463275,5.8281
IX,1998-2002,2000,Pune (Poona),Male,50-54,11,85,Unspecified morphology,37,379430,9.7515
IX,1998-2002,2000,Pune (Poona),Male,55-59,12,85,Unspecified morphology,46,247215,18.6073
IX,1998-2002,2000,Pune (Poona),Male,60-64,13,85,Unspecified morphology,68,205510,33.0884
IX,1998-2002,2000,Pune (Poona),Male,65-69,14,85,Unspecified morphology,51,147085,34.6738
IX,1998-2002,2000,Pune (Poona),Male,70-74,15,85,Unspecified morphology,50,104545,47.8263
IX,1998-2002,2000,Pune (Poona),Male,75-79,16,85,Unspecified morphology,31,54630,56.7454
IX,1998-2002,2000,Pune (Poona),Male,80-84,17,85,Unspecified morphology,10,53160,18.8111
IX,1998-2002,2000,Pune (Poona),Male,85+,18,85,Unspecified morphology,8,0,
IX,1998-2002,2000,Pune (Poona),Male,0-4,1,86,Thymus,0,837385,0.0
IX,1998-2002,2000,Pune (Poona),Male,5-9,2,86,Thymus,0,846900,0.0
IX,1998-2002,2000,Pune (Poona),Male,10-14,3,86,Thymus,0,946070,0.0
IX,1998-2002,2000,Pune (Poona),Male,15-19,4,86,Thymus,0,950555,0.0
IX,1998-2002,2000,Pune (Poona),Male,20-24,5,86,Thymus,1,1059265,0.0944
IX,1998-2002,2000,Pune (Poona),Male,25-29,6,86,Thymus,0,954795,0.0
IX,1998-2002,2000,Pune (Poona),Male,30-34,7,86,Thymus,1,813295,0.123
IX,1998-2002,2000,Pune (Poona),Male,35-39,8,86,Thymus,0,689670,0.0
IX,1998-2002,2000,Pune (Poona),Male,40-44,9,86,Thymus,0,589150,0.0
IX,1998-2002,2000,Pune (Poona),Male,45-49,10,86,Thymus,4,463275,0.8634
IX,1998-2002,2000,Pune (Poona),Male,50-54,11,86,Thymus,1,379430,0.2636
IX,1998-2002,2000,Pune (Poona),Male,55-59,12,86,Thymus,0,247215,0.0
IX,1998-2002,2000,Pune (Poona),Male,60-64,13,86,Thymus,0,205510,0.0
IX,1998-2002,2000,Pune (Poona),Male,65-69,14,86,Thymus,0,147085,0.0
IX,1998-2002,2000,Pune (Poona),Male,70-74,15,86,Thymus,0,104545,0.0
IX,1998-2002,2000,Pune (Poona),Male,75-79,16,86,Thymus,0,54630,0.0
IX,1998-2002,2000,Pune (Poona),Male,80-84,17,86,Thymus,0,53160,0.0
IX,1998-2002,2000,Pune (Poona),Male,85+,18,86,Thymus,0,0,
IX,1998-2002,2000,Pune (Poona),Male,0-4,1,87,"Heart, mediastinum and pleura",0,837385,0.0
IX,1998-2002,2000,Pune (Poona),Male,5-9,2,87,"Heart, mediastinum and pleura",0,846900,0.0
IX,1998-2002,2000,Pune (Poona),Male,10-14,3,87,"Heart, mediastinum and pleura",0,946070,0.0
IX,1998-2002,2000,Pune (Poona),Male,15-19,4,87,"Heart, mediastinum and pleura",0,950555,0.0
IX,1998-2002,2000,Pune (Poona),Male,20-24,5,87,"Heart, mediastinum and pleura",0,1059265,0.0
IX,1998-2002,2000,Pune (Poona),Male,25-29,6,87,"Heart, mediastinum and pleura",0,954795,0.0
IX,1998-2002,2000,Pune (Poona),Male,30-34,7,87,"Heart, mediastinum and pleura",0,813295,0.0
IX,1998-2002,2000,Pune (Poona),Male,35-39,8,87,"Heart, mediastinum and pleura",0,689670,0.0
IX,1998-2002,2000,Pune (Poona),Male,40-44,9,87,"Heart, mediastinum and pleura",0,589150,0.0
IX,1998-2002,2000,Pune (Poona),Male,45-49,10,87,"Heart, mediastinum and pleura",1,463275,0.2159
IX,1998-2002,2000,Pune (Poona),Male,50-54,11,87,"Heart, mediastinum and pleura",3,379430,0.7907
IX,1998-2002,2000,Pune (Poona),Male,55-59,12,87,"Heart, mediastinum and pleura",2,247215,0.809
IX,1998-2002,2000,Pune (Poona),Male,60-64,13,87,"Heart, mediastinum and pleura",4,205510,1.9464
IX,1998-2002,2000,Pune (Poona),Male,65-69,14,87,"Heart, mediastinum and pleura",3,147085,2.0396
IX,1998-2002,2000,Pune (Poona),Male,70-74,15,87,"Heart, mediastinum and pleura",4,104545,3.8261
IX,1998-2002,2000,Pune (Poona),Male,75-79,16,87,"Heart, mediastinum and pleura",1,54630,1.8305
IX,1998-2002,2000,Pune (Poona),Male,80-84,17,87,"Heart, mediastinum and pleura",0,53160,0.0
IX,1998-2002,2000,Pune (Poona),Male,85+,18,87,"Heart, mediastinum and pleura",2,0,
IX,1998-2002,2000,Pune (Poona),Male,0-4,1,88,Other and unspecified respiratory and intrathoracic organs,0,837385,0.0
IX,1998-2002,2000,Pune (Poona),Male,5-9,2,88,Other and unspecified respiratory and intrathoracic organs,0,846900,0.0
IX,1998-2002,2000,Pune (Poona),Male,10-14,3,88,Other and unspecified respiratory and intrathoracic organs,0,946070,0.0
IX,1998-2002,2000,Pune (Poona),Male,15-19,4,88,Other and unspecified respiratory and intrathoracic organs,0,950555,0.0
IX,1998-2002,2000,Pune (Poona),Male,20-24,5,88,Other and unspecified respiratory and intrathoracic organs,0,1059265,0.0
IX,1998-2002,2000,Pune (Poona),Male,25-29,6,88,Other and unspecified respiratory and intrathoracic organs,0,954795,0.0
IX,1998-2002,2000,Pune (Poona),Male,30-34,7,88,Other and unspecified respiratory and intrathoracic organs,0,813295,0.0
IX,1998-2002,2000,Pune (Poona),Male,35-39,8,88,Other and unspecified respiratory and intrathoracic organs,0,689670,0.0
IX,1998-2002,2000,Pune (Poona),Male,40-44,9,88,Other and unspecified respiratory and intrathoracic organs,0,589150,0.0
IX,1998-2002,2000,Pune (Poona),Male,45-49,10,88,Other and unspecified respiratory and intrathoracic organs,0,463275,0.0
IX,1998-2002,2000,Pune (Poona),Male,50-54,11,88,Other and unspecified respiratory and intrathoracic organs,0,379430,0.0
IX,1998-2002,2000,Pune (Poona),Male,55-59,12,88,Other and unspecified respiratory and intrathoracic organs,0,247215,0.0
IX,1998-2002,2000,Pune (Poona),Male,60-64,13,88,Other and unspecified respiratory and intrathoracic organs,0,205510,0.0
IX,1998-2002,2000,Pune (Poona),Male,65-69,14,88,Other and unspecified respiratory and intrathoracic organs,0,147085,0.0
IX,1998-2002,2000,Pune (Poona),Male,70-74,15,88,Other and unspecified respiratory and intrathoracic organs,0,104545,0.0
IX,1998-2002,2000,Pune (Poona),Male,75-79,16,88,Other and unspecified respiratory and intrathoracic organs,0,54630,0.0
IX,1998-2002,2000,Pune (Poona),Male,80-84,17,88,Other and unspecified respiratory and intrathoracic organs,0,53160,0.0
IX,1998-2002,2000,Pune (Poona),Male,85+,18,88,Other and unspecified respiratory and intrathoracic organs,0,0,
IX,1998-2002,2000,Pune (Poona),Male,0-4,1,89,Bone,1,837385,0.1194
IX,1998-2002,2000,Pune (Poona),Male,5-9,2,89,Bone,1,846900,0.1181
IX,1998-2002,2000,Pune (Poona),Male,10-14,3,89,Bone,9,946070,0.9513
IX,1998-2002,2000,Pune (Poona),Male,15-19,4,89,Bone,6,950555,0.6312
IX,1998-2002,2000,Pune (Poona),Male,20-24,5,89,Bone,9,1059265,0.8496
IX,1998-2002,2000,Pune (Poona),Male,25-29,6,89,Bone,3,954795,0.3142
IX,1998-2002,2000,Pune (Poona),Male,30-34,7,89,Bone,6,813295,0.7377
IX,1998-2002,2000,Pune (Poona),Male,35-39,8,89,Bone,7,689670,1.015
IX,1998-2002,2000,Pune (Poona),Male,40-44,9,89,Bone,3,589150,0.5092
IX,1998-2002,2000,Pune (Poona),Male,45-49,10,89,Bone,5,463275,1.0793
IX,1998-2002,2000,Pune (Poona),Male,50-54,11,89,Bone,4,379430,1.0542
IX,1998-2002,2000,Pune (Poona),Male,55-59,12,89,Bone,3,247215,1.2135
IX,1998-2002,2000,Pune (Poona),Male,60-64,13,89,Bone,4,205510,1.9464
IX,1998-2002,2000,Pune (Poona),Male,65-69,14,89,Bone,4,147085,2.7195
IX,1998-2002,2000,Pune (Poona),Male,70-74,15,89,Bone,4,104545,3.8261
IX,1998-2002,2000,Pune (Poona),Male,75-79,16,89,Bone,3,54630,5.4915
IX,1998-2002,2000,Pune (Poona),Male,80-84,17,89,Bone,0,53160,0.0
IX,1998-2002,2000,Pune (Poona),Male,85+,18,89,Bone,1,0,
IX,1998-2002,2000,Pune (Poona),Male,0-4,1,90,Osteosarcoma,0,837385,0.0
IX,1998-2002,2000,Pune (Poona),Male,5-9,2,90,Osteosarcoma,0,846900,0.0
IX,1998-2002,2000,Pune (Poona),Male,10-14,3,90,Osteosarcoma,0,946070,0.0
IX,1998-2002,2000,Pune (Poona),Male,15-19,4,90,Osteosarcoma,0,950555,0.0
IX,1998-2002,2000,Pune (Poona),Male,20-24,5,90,Osteosarcoma,0,1059265,0.0
IX,1998-2002,2000,Pune (Poona),Male,25-29,6,90,Osteosarcoma,0,954795,0.0
IX,1998-2002,2000,Pune (Poona),Male,30-34,7,90,Osteosarcoma,0,813295,0.0
IX,1998-2002,2000,Pune (Poona),Male,35-39,8,90,Osteosarcoma,0,689670,0.0
IX,1998-2002,2000,Pune (Poona),Male,40-44,9,90,Osteosarcoma,0,589150,0.0
IX,1998-2002,2000,Pune (Poona),Male,45-49,10,90,Osteosarcoma,0,463275,0.0
IX,1998-2002,2000,Pune (Poona),Male,50-54,11,90,Osteosarcoma,0,379430,0.0
IX,1998-2002,2000,Pune (Poona),Male,55-59,12,90,Osteosarcoma,0,247215,0.0
IX,1998-2002,2000,Pune (Poona),Male,60-64,13,90,Osteosarcoma,0,205510,0.0
IX,1998-2002,2000,Pune (Poona),Male,65-69,14,90,Osteosarcoma,0,147085,0.0
IX,1998-2002,2000,Pune (Poona),Male,70-74,15,90,Osteosarcoma,0,104545,0.0
IX,1998-2002,2000,Pune (Poona),Male,75-79,16,90,Osteosarcoma,0,54630,0.0
IX,1998-2002,2000,Pune (Poona),Male,80-84,17,90,Osteosarcoma,0,53160,0.0
IX,1998-2002,2000,Pune (Poona),Male,85+,18,90,Osteosarcoma,0,0,
IX,1998-2002,2000,Pune (Poona),Male,0-4,1,91,Chondrosarcoma,0,837385,0.0
IX,1998-2002,2000,Pune (Poona),Male,5-9,2,91,Chondrosarcoma,0,846900,0.0
IX,1998-2002,2000,Pune (Poona),Male,10-14,3,91,Chondrosarcoma,0,946070,0.0
IX,1998-2002,2000,Pune (Poona),Male,15-19,4,91,Chondrosarcoma,0,950555,0.0
IX,1998-2002,2000,Pune (Poona),Male,20-24,5,91,Chondrosarcoma,0,1059265,0.0
IX,1998-2002,2000,Pune (Poona),Male,25-29,6,91,Chondrosarcoma,0,954795,0.0
IX,1998-2002,2000,Pune (Poona),Male,30-34,7,91,Chondrosarcoma,0,813295,0.0
IX,1998-2002,2000,Pune (Poona),Male,35-39,8,91,Chondrosarcoma,0,689670,0.0
IX,1998-2002,2000,Pune (Poona),Male,40-44,9,91,Chondrosarcoma,0,589150,0.0
