Volume,Period,Year_Midpoint,Registry,Sex,Age_Group,Age_Group_Sort,Cancer_Code,Cancer_Label,Cases,Population,Rate_per_100k
VIII,1993-1997,1995,Pune (Poona),Male,40-44,9,4,Lip,7,483375,1.4482
VIII,1993-1997,1995,Pune (Poona),Male,45-49,10,4,Lip,2,355980,0.5618
VIII,1993-1997,1995,Pune (Poona),Male,50-54,11,4,Lip,10,243975,4.0988
VIII,1993-1997,1995,Pune (Poona),Male,55-59,12,4,Lip,4,145090,2.7569
VIII,1993-1997,1995,Pune (Poona),Male,60-64,13,4,Lip,6,160220,3.7449
VIII,1993-1997,1995,Pune (Poona),Male,65-69,14,4,Lip,4,86120,4.6447
VIII,1993-1997,1995,Pune (Poona),Male,70-74,15,4,Lip,2,67385,2.968
VIII,1993-1997,1995,Pune (Poona),Male,75-79,16,4,Lip,0,29310,0.0
VIII,1993-1997,1995,Pune (Poona),Male,80-84,17,4,Lip,2,34520,5.7937
VIII,1993-1997,1995,Pune (Poona),Male,85+,18,4,Lip,0,0,
VIII,1993-1997,1995,Pune (Poona),Male,0-4,1,5,Tongue,0,654595,0.0
VIII,1993-1997,1995,Pune (Poona),Male,5-9,2,5,Tongue,0,797660,0.0
VIII,1993-1997,1995,Pune (Poona),Male,10-14,3,5,Tongue,0,615965,0.0
VIII,1993-1997,1995,Pune (Poona),Male,15-19,4,5,Tongue,1,665315,0.1503
VIII,1993-1997,1995,Pune (Poona),Male,20-24,5,5,Tongue,1,721845,0.1385
VIII,1993-1997,1995,Pune (Poona),Male,25-29,6,5,Tongue,3,658605,0.4555
VIII,1993-1997,1995,Pune (Poona),Male,30-34,7,5,Tongue,5,603600,0.8284
VIII,1993-1997,1995,Pune (Poona),Male,35-39,8,5,Tongue,5,576945,0.8666
VIII,1993-1997,1995,Pune (Poona),Male,40-44,9,5,Tongue,14,483375,2.8963
VIII,1993-1997,1995,Pune (Poona),Male,45-49,10,5,Tongue,21,355980,5.8992
VIII,1993-1997,1995,Pune (Poona),Male,50-54,11,5,Tongue,21,243975,8.6074
VIII,1993-1997,1995,Pune (Poona),Male,55-59,12,5,Tongue,20,145090,13.7845
VIII,1993-1997,1995,Pune (Poona),Male,60-64,13,5,Tongue,22,160220,13.7311
VIII,1993-1997,1995,Pune (Poona),Male,65-69,14,5,Tongue,17,86120,19.7399
VIII,1993-1997,1995,Pune (Poona),Male,70-74,15,5,Tongue,11,67385,16.3241
VIII,1993-1997,1995,Pune (Poona),Male,75-79,16,5,Tongue,8,29310,27.2944
VIII,1993-1997,1995,Pune (Poona),Male,80-84,17,5,Tongue,4,34520,11.5875
VIII,1993-1997,1995,Pune (Poona),Male,85+,18,5,Tongue,2,0,
VIII,1993-1997,1995,Pune (Poona),Male,0-4,1,6,"Tongue, base of",0,654595,0.0
VIII,1993-1997,1995,Pune (Poona),Male,5-9,2,6,"Tongue, base of",0,797660,0.0
VIII,1993-1997,1995,Pune (Poona),Male,10-14,3,6,"Tongue, base of",0,615965,0.0
VIII,1993-1997,1995,Pune (Poona),Male,15-19,4,6,"Tongue, base of",0,665315,0.0
VIII,1993-1997,1995,Pune (Poona),Male,20-24,5,6,"Tongue, base of",0,721845,0.0
VIII,1993-1997,1995,Pune (Poona),Male,25-29,6,6,"Tongue, base of",0,658605,0.0
VIII,1993-1997,1995,Pune (Poona),Male,30-34,7,6,"Tongue, base of",0,603600,0.0
VIII,1993-1997,1995,Pune (Poona),Male,35-39,8,6,"Tongue, base of",0,576945,0.0
VIII,1993-1997,1995,Pune (Poona),Male,40-44,9,6,"Tongue, base of",2,483375,0.4138
VIII,1993-1997,1995,Pune (Poona),Male,45-49,10,6,"Tongue, base of",5,355980,1.4046
VIII,1993-1997,1995,Pune (Poona),Male,50-54,11,6,"Tongue, base of",4,243975,1.6395
VIII,1993-1997,1995,Pune (Poona),Male,55-59,12,6,"Tongue, base of",8,145090,5.5138
VIII,1993-1997,1995,Pune (Poona),Male,60-64,13,6,"Tongue, base of",5,160220,3.1207
VIII,1993-1997,1995,Pune (Poona),Male,65-69,14,6,"Tongue, base of",1,86120,1.1612
VIII,1993-1997,1995,Pune (Poona),Male,70-74,15,6,"Tongue, base of",3,67385,4.452
VIII,1993-1997,1995,Pune (Poona),Male,75-79,16,6,"Tongue, base of",3,29310,10.2354
VIII,1993-1997,1995,Pune (Poona),Male,80-84,17,6,"Tongue, base of",1,34520,2.8969
