Volume,Period,Year_Midpoint,Registry,Sex,Age_Group,Age_Group_Sort,Cancer_Code,Cancer_Label,Cases,Population,Rate_per_100k
XI,2008-2011,2010,Pune (Poona),Male,40-44,9,17,Gallbladder etc.,2,720791,0.2775
XI,2008-2011,2010,Pune (Poona),Male,45-49,10,17,Gallbladder etc.,0,596503,0.0
XI,2008-2011,2010,Pune (Poona),Male,50-54,11,17,Gallbladder etc.,5,537176,0.9308
XI,2008-2011,2010,Pune (Poona),Male,55-59,12,17,Gallbladder etc.,8,345999,2.3121
XI,2008-2011,2010,Pune (Poona),Male,60-64,13,17,Gallbladder etc.,5,243451,2.0538
XI,2008-2011,2010,Pune (Poona),Male,65-69,14,17,Gallbladder etc.,10,210311,4.7549
XI,2008-2011,2010,Pune (Poona),Male,70-74,15,17,Gallbladder etc.,11,131185,8.3851
XI,2008-2011,2010,Pune (Poona),Male,75-79,16,17,Gallbladder etc.,3,172552,1.7386
XI,2008-2011,2010,Pune (Poona),Male,80-84,17,17,Gallbladder etc.,7,0,
XI,2008-2011,2010,Pune (Poona),Male,85+,18,17,Gallbladder etc.,2,0,
XI,2008-2011,2010,Pune (Poona),Male,0-4,1,18,Pancreas,0,998887,0.0
XI,2008-2011,2010,Pune (Poona),Male,5-9,2,18,Pancreas,1,807911,0.1238
XI,2008-2011,2010,Pune (Poona),Male,10-14,3,18,Pancreas,0,1245851,0.0
XI,2008-2011,2010,Pune (Poona),Male,15-19,4,18,Pancreas,0,1270231,0.0
XI,2008-2011,2010,Pune (Poona),Male,20-24,5,18,Pancreas,1,1437551,0.0696
XI,2008-2011,2010,Pune (Poona),Male,25-29,6,18,Pancreas,1,1271128,0.0787
XI,2008-2011,2010,Pune (Poona),Male,30-34,7,18,Pancreas,1,1026110,0.0975
XI,2008-2011,2010,Pune (Poona),Male,35-39,8,18,Pancreas,2,810974,0.2466
XI,2008-2011,2010,Pune (Poona),Male,40-44,9,18,Pancreas,6,720791,0.8324
XI,2008-2011,2010,Pune (Poona),Male,45-49,10,18,Pancreas,7,596503,1.1735
XI,2008-2011,2010,Pune (Poona),Male,50-54,11,18,Pancreas,18,537176,3.3509
XI,2008-2011,2010,Pune (Poona),Male,55-59,12,18,Pancreas,17,345999,4.9133
XI,2008-2011,2010,Pune (Poona),Male,60-64,13,18,Pancreas,34,243451,13.9658
XI,2008-2011,2010,Pune (Poona),Male,65-69,14,18,Pancreas,17,210311,8.0833
XI,2008-2011,2010,Pune (Poona),Male,70-74,15,18,Pancreas,14,131185,10.672
XI,2008-2011,2010,Pune (Poona),Male,75-79,16,18,Pancreas,14,172552,8.1135
XI,2008-2011,2010,Pune (Poona),Male,80-84,17,18,Pancreas,6,0,
XI,2008-2011,2010,Pune (Poona),Male,85+,18,18,Pancreas,7,0,
XI,2008-2011,2010,Pune (Poona),Male,0-4,1,19,"Nose, sinuses etc.",0,998887,0.0
XI,2008-2011,2010,Pune (Poona),Male,5-9,2,19,"Nose, sinuses etc.",0,807911,0.0
XI,2008-2011,2010,Pune (Poona),Male,10-14,3,19,"Nose, sinuses etc.",0,1245851,0.0
XI,2008-2011,2010,Pune (Poona),Male,15-19,4,19,"Nose, sinuses etc.",0,1270231,0.0
XI,2008-2011,2010,Pune (Poona),Male,20-24,5,19,"Nose, sinuses etc.",1,1437551,0.0696
XI,2008-2011,2010,Pune (Poona),Male,25-29,6,19,"Nose, sinuses etc.",0,1271128,0.0
XI,2008-2011,2010,Pune (Poona),Male,30-34,7,19,"Nose, sinuses etc.",1,1026110,0.0975
XI,2008-2011,2010,Pune (Poona),Male,35-39,8,19,"Nose, sinuses etc.",4,810974,0.4932
XI,2008-2011,2010,Pune (Poona),Male,40-44,9,19,"Nose, sinuses etc.",4,720791,0.5549
XI,2008-2011,2010,Pune (Poona),Male,45-49,10,19,"Nose, sinuses etc.",1,596503,0.1676
XI,2008-2011,2010,Pune (Poona),Male,50-54,11,19,"Nose, sinuses etc.",6,537176,1.117
XI,2008-2011,2010,Pune (Poona),Male,55-59,12,19,"Nose, sinuses etc.",5,345999,1.4451
XI,2008-2011,2010,Pune (Poona),Male,60-64,13,19,"Nose, sinuses etc.",9,243451,3.6968
XI,2008-2011,2010,Pune (Poona),Male,65-69,14,19,"Nose, sinuses etc.",6,210311,2.8529
XI,2008-2011,2010,Pune (Poona),Male,70-74,15,19,"Nose, sinuses etc.",2,131185,1.5246
XI,2008-2011,2010,Pune (Poona),Male,75-79,16,19,"Nose, sinuses etc.",2,172552,1.1591
XI,2008-2011,2010,Pune (Poona),Male,80-84,17,19,"Nose, sinuses etc.",0,0,
XI,2008-2011,2010,Pune (Poona),Male,85+,18,19,"Nose, sinuses etc.",2,0,
XI,2008-2011,2010,Pune (Poona),Male,0-4,1,20,Larynx,0,998887,0.0
XI,2008-2011,2010,Pune (Poona),Male,5-9,2,20,Larynx,0,807911,0.0
XI,2008-2011,2010,Pune (Poona),Male,10-14,3,20,Larynx,0,1245851,0.0
XI,2008-2011,2010,Pune (Poona),Male,15-19,4,20,Larynx,0,1270231,0.0
XI,2008-2011,2010,Pune (Poona),Male,20-24,5,20,Larynx,1,1437551,0.0696
XI,2008-2011,2010,Pune (Poona),Male,25-29,6,20,Larynx,3,1271128,0.236
XI,2008-2011,2010,Pune (Poona),Male,30-34,7,20,Larynx,2,1026110,0.1949
XI,2008-2011,2010,Pune (Poona),Male,35-39,8,20,Larynx,5,810974,0.6165
XI,2008-2011,2010,Pune (Poona),Male,40-44,9,20,Larynx,10,720791,1.3874
XI,2008-2011,2010,Pune (Poona),Male,45-49,10,20,Larynx,22,596503,3.6882
XI,2008-2011,2010,Pune (Poona),Male,50-54,11,20,Larynx,25,537176,4.654
XI,2008-2011,2010,Pune (Poona),Male,55-59,12,20,Larynx,51,345999,14.7399
XI,2008-2011,2010,Pune (Poona),Male,60-64,13,20,Larynx,74,243451,30.3963
XI,2008-2011,2010,Pune (Poona),Male,65-69,14,20,Larynx,49,210311,23.2988
XI,2008-2011,2010,Pune (Poona),Male,70-74,15,20,Larynx,42,131185,32.0159
XI,2008-2011,2010,Pune (Poona),Male,75-79,16,20,Larynx,18,172552,10.4316
XI,2008-2011,2010,Pune (Poona),Male,80-84,17,20,Larynx,13,0,
XI,2008-2011,2010,Pune (Poona),Male,85+,18,20,Larynx,11,0,
XI,2008-2011,2010,Pune (Poona),Male,0-4,1,21,Lung (incl. trachea and bronchus),0,998887,0.0
XI,2008-2011,2010,Pune (Poona),Male,5-9,2,21,Lung (incl. trachea and bronchus),0,807911,0.0
XI,2008-2011,2010,Pune (Poona),Male,10-14,3,21,Lung (incl. trachea and bronchus),0,1245851,0.0
XI,2008-2011,2010,Pune (Poona),Male,15-19,4,21,Lung (incl. trachea and bronchus),2,1270231,0.1575
XI,2008-2011,2010,Pune (Poona),Male,20-24,5,21,Lung (incl. trachea and bronchus),2,1437551,0.1391
XI,2008-2011,2010,Pune (Poona),Male,25-29,6,21,Lung (incl. trachea and bronchus),2,1271128,0.1573
XI,2008-2011,2010,Pune (Poona),Male,30-34,7,21,Lung (incl. trachea and bronchus),7,1026110,0.6822
XI,2008-2011,2010,Pune (Poona),Male,35-39,8,21,Lung (incl. trachea and bronchus),11,810974,1.3564
XI,2008-2011,2010,Pune (Poona),Male,40-44,9,21,Lung (incl. trachea and bronchus),8,720791,1.1099
XI,2008-2011,2010,Pune (Poona),Male,45-49,10,21,Lung (incl. trachea and bronchus),21,596503,3.5205
XI,2008-2011,2010,Pune (Poona),Male,50-54,11,21,Lung (incl. trachea and bronchus),41,537176,7.6325
XI,2008-2011,2010,Pune (Poona),Male,55-59,12,21,Lung (incl. trachea and bronchus),60,345999,17.3411
XI,2008-2011,2010,Pune (Poona),Male,60-64,13,21,Lung (incl. trachea and bronchus),45,243451,18.4842
XI,2008-2011,2010,Pune (Poona),Male,65-69,14,21,Lung (incl. trachea and bronchus),57,210311,27.1027
XI,2008-2011,2010,Pune (Poona),Male,70-74,15,21,Lung (incl. trachea and bronchus),55,131185,41.9255
XI,2008-2011,2010,Pune (Poona),Male,75-79,16,21,Lung (incl. trachea and bronchus),34,172552,19.7042
XI,2008-2011,2010,Pune (Poona),Male,80-84,17,21,Lung (incl. trachea and bronchus),20,0,
XI,2008-2011,2010,Pune (Poona),Male,85+,18,21,Lung (incl. trachea and bronchus),9,0,
XI,2008-2011,2010,Pune (Poona),Male,0-4,1,22,Other thoracic organs,0,998887,0.0
XI,2008-2011,2010,Pune (Poona),Male,5-9,2,22,Other thoracic organs,0,807911,0.0
XI,2008-2011,2010,Pune (Poona),Male,10-14,3,22,Other thoracic organs,0,1245851,0.0
XI,2008-2011,2010,Pune (Poona),Male,15-19,4,22,Other thoracic organs,1,1270231,0.0787
XI,2008-2011,2010,Pune (Poona),Male,20-24,5,22,Other thoracic organs,0,1437551,0.0
XI,2008-2011,2010,Pune (Poona),Male,25-29,6,22,Other thoracic organs,0,1271128,0.0
XI,2008-2011,2010,Pune (Poona),Male,30-34,7,22,Other thoracic organs,0,1026110,0.0
XI,2008-2011,2010,Pune (Poona),Male,35-39,8,22,Other thoracic organs,3,810974,0.3699
XI,2008-2011,2010,Pune (Poona),Male,40-44,9,22,Other thoracic organs,0,720791,0.0
XI,2008-2011,2010,Pune (Poona),Male,45-49,10,22,Other thoracic organs,1,596503,0.1676
XI,2008-2011,2010,Pune (Poona),Male,50-54,11,22,Other thoracic organs,2,537176,0.3723
XI,2008-2011,2010,Pune (Poona),Male,55-59,12,22,Other thoracic organs,1,345999,0.289
XI,2008-2011,2010,Pune (Poona),Male,60-64,13,22,Other thoracic organs,1,243451,0.4108
XI,2008-2011,2010,Pune (Poona),Male,65-69,14,22,Other thoracic organs,1,210311,0.4755
XI,2008-2011,2010,Pune (Poona),Male,70-74,15,22,Other thoracic organs,0,131185,0.0
XI,2008-2011,2010,Pune (Poona),Male,75-79,16,22,Other thoracic organs,2,172552,1.1591
XI,2008-2011,2010,Pune (Poona),Male,80-84,17,22,Other thoracic organs,1,0,
XI,2008-2011,2010,Pune (Poona),Male,85+,18,22,Other thoracic organs,1,0,
XI,2008-2011,2010,Pune (Poona),Male,0-4,1,23,Bone,0,998887,0.0
XI,2008-2011,2010,Pune (Poona),Male,5-9,2,23,Bone,1,807911,0.1238
XI,2008-2011,2010,Pune (Poona),Male,10-14,3,23,Bone,3,1245851,0.2408
XI,2008-2011,2010,Pune (Poona),Male,15-19,4,23,Bone,8,1270231,0.6298
XI,2008-2011,2010,Pune (Poona),Male,20-24,5,23,Bone,6,1437551,0.4174
XI,2008-2011,2010,Pune (Poona),Male,25-29,6,23,Bone,2,1271128,0.1573
XI,2008-2011,2010,Pune (Poona),Male,30-34,7,23,Bone,3,1026110,0.2924
XI,2008-2011,2010,Pune (Poona),Male,35-39,8,23,Bone,1,810974,0.1233
XI,2008-2011,2010,Pune (Poona),Male,40-44,9,23,Bone,2,720791,0.2775
XI,2008-2011,2010,Pune (Poona),Male,45-49,10,23,Bone,5,596503,0.8382
XI,2008-2011,2010,Pune (Poona),Male,50-54,11,23,Bone,2,537176,0.3723
XI,2008-2011,2010,Pune (Poona),Male,55-59,12,23,Bone,4,345999,1.1561
XI,2008-2011,2010,Pune (Poona),Male,60-64,13,23,Bone,3,243451,1.2323
XI,2008-2011,2010,Pune (Poona),Male,65-69,14,23,Bone,3,210311,1.4265
XI,2008-2011,2010,Pune (Poona),Male,70-74,15,23,Bone,4,131185,3.0491
XI,2008-2011,2010,Pune (Poona),Male,75-79,16,23,Bone,2,172552,1.1591
XI,2008-2011,2010,Pune (Poona),Male,80-84,17,23,Bone,0,0,
XI,2008-2011,2010,Pune (Poona),Male,85+,18,23,Bone,1,0,
XI,2008-2011,2010,Pune (Poona),Male,0-4,1,24,Melanoma of skin,0,998887,0.0
XI,2008-2011,2010,Pune (Poona),Male,5-9,2,24,Melanoma of skin,0,807911,0.0
XI,2008-2011,2010,Pune (Poona),Male,10-14,3,24,Melanoma of skin,0,1245851,0.0
XI,2008-2011,2010,Pune (Poona),Male,15-19,4,24,Melanoma of skin,1,1270231,0.0787
XI,2008-2011,2010,Pune (Poona),Male,20-24,5,24,Melanoma of skin,0,1437551,0.0
XI,2008-2011,2010,Pune (Poona),Male,25-29,6,24,Melanoma of skin,0,1271128,0.0
XI,2008-2011,2010,Pune (Poona),Male,30-34,7,24,Melanoma of skin,0,1026110,0.0
XI,2008-2011,2010,Pune (Poona),Male,35-39,8,24,Melanoma of skin,0,810974,0.0
XI,2008-2011,2010,Pune (Poona),Male,40-44,9,24,Melanoma of skin,0,720791,0.0
XI,2008-2011,2010,Pune (Poona),Male,45-49,10,24,Melanoma of skin,0,596503,0.0
XI,2008-2011,2010,Pune (Poona),Male,50-54,11,24,Melanoma of skin,2,537176,0.3723
XI,2008-2011,2010,Pune (Poona),Male,55-59,12,24,Melanoma of skin,0,345999,0.0
XI,2008-2011,2010,Pune (Poona),Male,60-64,13,24,Melanoma of skin,3,243451,1.2323
XI,2008-2011,2010,Pune (Poona),Male,65-69,14,24,Melanoma of skin,1,210311,0.4755
XI,2008-2011,2010,Pune (Poona),Male,70-74,15,24,Melanoma of skin,3,131185,2.2868
XI,2008-2011,2010,Pune (Poona),Male,75-79,16,24,Melanoma of skin,0,172552,0.0
XI,2008-2011,2010,Pune (Poona),Male,80-84,17,24,Melanoma of skin,2,0,
XI,2008-2011,2010,Pune (Poona),Male,85+,18,24,Melanoma of skin,1,0,
XI,2008-2011,2010,Pune (Poona),Male,0-4,1,25,Other skin,0,998887,0.0
XI,2008-2011,2010,Pune (Poona),Male,5-9,2,25,Other skin,0,807911,0.0
XI,2008-2011,2010,Pune (Poona),Male,10-14,3,25,Other skin,1,1245851,0.0803
XI,2008-2011,2010,Pune (Poona),Male,15-19,4,25,Other skin,2,1270231,0.1575
XI,2008-2011,2010,Pune (Poona),Male,20-24,5,25,Other skin,5,1437551,0.3478
XI,2008-2011,2010,Pune (Poona),Male,25-29,6,25,Other skin,2,1271128,0.1573
XI,2008-2011,2010,Pune (Poona),Male,30-34,7,25,Other skin,0,1026110,0.0
XI,2008-2011,2010,Pune (Poona),Male,35-39,8,25,Other skin,2,810974,0.2466
XI,2008-2011,2010,Pune (Poona),Male,40-44,9,25,Other skin,2,720791,0.2775
XI,2008-2011,2010,Pune (Poona),Male,45-49,10,25,Other skin,1,596503,0.1676
XI,2008-2011,2010,Pune (Poona),Male,50-54,11,25,Other skin,5,537176,0.9308
XI,2008-2011,2010,Pune (Poona),Male,55-59,12,25,Other skin,6,345999,1.7341
XI,2008-2011,2010,Pune (Poona),Male,60-64,13,25,Other skin,6,243451,2.4646
XI,2008-2011,2010,Pune (Poona),Male,65-69,14,25,Other skin,7,210311,3.3284
XI,2008-2011,2010,Pune (Poona),Male,70-74,15,25,Other skin,7,131185,5.336
XI,2008-2011,2010,Pune (Poona),Male,75-79,16,25,Other skin,5,172552,2.8977
XI,2008-2011,2010,Pune (Poona),Male,80-84,17,25,Other skin,2,0,
XI,2008-2011,2010,Pune (Poona),Male,85+,18,25,Other skin,0,0,
XI,2008-2011,2010,Pune (Poona),Male,0-4,1,26,Mesothelioma,0,998887,0.0
XI,2008-2011,2010,Pune (Poona),Male,5-9,2,26,Mesothelioma,0,807911,0.0
XI,2008-2011,2010,Pune (Poona),Male,10-14,3,26,Mesothelioma,0,1245851,0.0
XI,2008-2011,2010,Pune (Poona),Male,15-19,4,26,Mesothelioma,0,1270231,0.0
XI,2008-2011,2010,Pune (Poona),Male,20-24,5,26,Mesothelioma,0,1437551,0.0
XI,2008-2011,2010,Pune (Poona),Male,25-29,6,26,Mesothelioma,0,1271128,0.0
XI,2008-2011,2010,Pune (Poona),Male,30-34,7,26,Mesothelioma,0,1026110,0.0
XI,2008-2011,2010,Pune (Poona),Male,35-39,8,26,Mesothelioma,0,810974,0.0
XI,2008-2011,2010,Pune (Poona),Male,40-44,9,26,Mesothelioma,0,720791,0.0
XI,2008-2011,2010,Pune (Poona),Male,45-49,10,26,Mesothelioma,0,596503,0.0
XI,2008-2011,2010,Pune (Poona),Male,50-54,11,26,Mesothelioma,1,537176,0.1862
XI,2008-2011,2010,Pune (Poona),Male,55-59,12,26,Mesothelioma,0,345999,0.0
XI,2008-2011,2010,Pune (Poona),Male,60-64,13,26,Mesothelioma,0,243451,0.0
XI,2008-2011,2010,Pune (Poona),Male,65-69,14,26,Mesothelioma,0,210311,0.0
XI,2008-2011,2010,Pune (Poona),Male,70-74,15,26,Mesothelioma,0,131185,0.0
XI,2008-2011,2010,Pune (Poona),Male,75-79,16,26,Mesothelioma,0,172552,0.0
XI,2008-2011,2010,Pune (Poona),Male,80-84,17,26,Mesothelioma,0,0,
XI,2008-2011,2010,Pune (Poona),Male,85+,18,26,Mesothelioma,0,0,
XI,2008-2011,2010,Pune (Poona),Male,0-4,1,27,Kaposi sarcoma,0,998887,0.0
XI,2008-2011,2010,Pune (Poona),Male,5-9,2,27,Kaposi sarcoma,0,807911,0.0
XI,2008-2011,2010,Pune (Poona),Male,10-14,3,27,Kaposi sarcoma,0,1245851,0.0
XI,2008-2011,2010,Pune (Poona),Male,15-19,4,27,Kaposi sarcoma,0,1270231,0.0
XI,2008-2011,2010,Pune (Poona),Male,20-24,5,27,Kaposi sarcoma,0,1437551,0.0
XI,2008-2011,2010,Pune (Poona),Male,25-29,6,27,Kaposi sarcoma,0,1271128,0.0
XI,2008-2011,2010,Pune (Poona),Male,30-34,7,27,Kaposi sarcoma,0,1026110,0.0
XI,2008-2011,2010,Pune (Poona),Male,35-39,8,27,Kaposi sarcoma,0,810974,0.0
XI,2008-2011,2010,Pune (Poona),Male,40-44,9,27,Kaposi sarcoma,0,720791,0.0
XI,2008-2011,2010,Pune (Poona),Male,45-49,10,27,Kaposi sarcoma,1,596503,0.1676
XI,2008-2011,2010,Pune (Poona),Male,50-54,11,27,Kaposi sarcoma,0,537176,0.0
XI,2008-2011,2010,Pune (Poona),Male,55-59,12,27,Kaposi sarcoma,0,345999,0.0
XI,2008-2011,2010,Pune (Poona),Male,60-64,13,27,Kaposi sarcoma,0,243451,0.0
XI,2008-2011,2010,Pune (Poona),Male,65-69,14,27,Kaposi sarcoma,0,210311,0.0
XI,2008-2011,2010,Pune (Poona),Male,70-74,15,27,Kaposi sarcoma,0,131185,0.0
XI,2008-2011,2010,Pune (Poona),Male,75-79,16,27,Kaposi sarcoma,1,172552,0.5795
XI,2008-2011,2010,Pune (Poona),Male,80-84,17,27,Kaposi sarcoma,0,0,
XI,2008-2011,2010,Pune (Poona),Male,85+,18,27,Kaposi sarcoma,0,0,
XI,2008-2011,2010,Pune (Poona),Male,0-4,1,28,Connective and soft tissue,1,998887,0.1001
XI,2008-2011,2010,Pune (Poona),Male,5-9,2,28,Connective and soft tissue,2,807911,0.2476
XI,2008-2011,2010,Pune (Poona),Male,10-14,3,28,Connective and soft tissue,0,1245851,0.0
XI,2008-2011,2010,Pune (Poona),Male,15-19,4,28,Connective and soft tissue,3,1270231,0.2362
XI,2008-2011,2010,Pune (Poona),Male,20-24,5,28,Connective and soft tissue,11,1437551,0.7652
XI,2008-2011,2010,Pune (Poona),Male,25-29,6,28,Connective and soft tissue,5,1271128,0.3934
XI,2008-2011,2010,Pune (Poona),Male,30-34,7,28,Connective and soft tissue,6,1026110,0.5847
XI,2008-2011,2010,Pune (Poona),Male,35-39,8,28,Connective and soft tissue,10,810974,1.2331
XI,2008-2011,2010,Pune (Poona),Male,40-44,9,28,Connective and soft tissue,3,720791,0.4162
XI,2008-2011,2010,Pune (Poona),Male,45-49,10,28,Connective and soft tissue,5,596503,0.8382
XI,2008-2011,2010,Pune (Poona),Male,50-54,11,28,Connective and soft tissue,6,537176,1.117
XI,2008-2011,2010,Pune (Poona),Male,55-59,12,28,Connective and soft tissue,11,345999,3.1792
XI,2008-2011,2010,Pune (Poona),Male,60-64,13,28,Connective and soft tissue,8,243451,3.2861
XI,2008-2011,2010,Pune (Poona),Male,65-69,14,28,Connective and soft tissue,15,210311,7.1323
XI,2008-2011,2010,Pune (Poona),Male,70-74,15,28,Connective and soft tissue,3,131185,2.2868
XI,2008-2011,2010,Pune (Poona),Male,75-79,16,28,Connective and soft tissue,5,172552,2.8977
XI,2008-2011,2010,Pune (Poona),Male,80-84,17,28,Connective and soft tissue,2,0,
XI,2008-2011,2010,Pune (Poona),Male,85+,18,28,Connective and soft tissue,3,0,
XI,2008-2011,2010,Pune (Poona),Male,0-4,1,29,Breast,0,998887,0.0
XI,2008-2011,2010,Pune (Poona),Male,5-9,2,29,Breast,0,807911,0.0
XI,2008-2011,2010,Pune (Poona),Male,10-14,3,29,Breast,0,1245851,0.0
XI,2008-2011,2010,Pune (Poona),Male,15-19,4,29,Breast,0,1270231,0.0
XI,2008-2011,2010,Pune (Poona),Male,20-24,5,29,Breast,1,1437551,0.0696
XI,2008-2011,2010,Pune (Poona),Male,25-29,6,29,Breast,0,1271128,0.0
XI,2008-2011,2010,Pune (Poona),Male,30-34,7,29,Breast,4,1026110,0.3898
XI,2008-2011,2010,Pune (Poona),Male,35-39,8,29,Breast,4,810974,0.4932
XI,2008-2011,2010,Pune (Poona),Male,40-44,9,29,Breast,5,720791,0.6937
XI,2008-2011,2010,Pune (Poona),Male,45-49,10,29,Breast,5,596503,0.8382
XI,2008-2011,2010,Pune (Poona),Male,50-54,11,29,Breast,13,537176,2.4201
XI,2008-2011,2010,Pune (Poona),Male,55-59,12,29,Breast,8,345999,2.3121
XI,2008-2011,2010,Pune (Poona),Male,60-64,13,29,Breast,11,243451,4.5184
XI,2008-2011,2010,Pune (Poona),Male,65-69,14,29,Breast,12,210311,5.7058
XI,2008-2011,2010,Pune (Poona),Male,70-74,15,29,Breast,12,131185,9.1474
XI,2008-2011,2010,Pune (Poona),Male,75-79,16,29,Breast,6,172552,3.4772
XI,2008-2011,2010,Pune (Poona),Male,80-84,17,29,Breast,1,0,
XI,2008-2011,2010,Pune (Poona),Male,85+,18,29,Breast,3,0,
XI,2008-2011,2010,Pune (Poona),Male,0-4,1,30,Vulva,0,998887,0.0
XI,2008-2011,2010,Pune (Poona),Male,5-9,2,30,Vulva,0,807911,0.0
XI,2008-2011,2010,Pune (Poona),Male,10-14,3,30,Vulva,0,1245851,0.0
XI,2008-2011,2010,Pune (Poona),Male,15-19,4,30,Vulva,0,1270231,0.0
XI,2008-2011,2010,Pune (Poona),Male,20-24,5,30,Vulva,0,1437551,0.0
XI,2008-2011,2010,Pune (Poona),Male,25-29,6,30,Vulva,0,1271128,0.0
XI,2008-2011,2010,Pune (Poona),Male,30-34,7,30,Vulva,0,1026110,0.0
XI,2008-2011,2010,Pune (Poona),Male,35-39,8,30,Vulva,0,810974,0.0
XI,2008-2011,2010,Pune (Poona),Male,40-44,9,30,Vulva,0,720791,0.0
XI,2008-2011,2010,Pune (Poona),Male,45-49,10,30,Vulva,0,596503,0.0
XI,2008-2011,2010,Pune (Poona),Male,50-54,11,30,Vulva,0,537176,0.0
XI,2008-2011,2010,Pune (Poona),Male,55-59,12,30,Vulva,0,345999,0.0
XI,2008-2011,2010,Pune (Poona),Male,60-64,13,30,Vulva,0,243451,0.0
XI,2008-2011,2010,Pune (Poona),Male,65-69,14,30,Vulva,0,210311,0.0
XI,2008-2011,2010,Pune (Poona),Male,70-74,15,30,Vulva,0,131185,0.0
XI,2008-2011,2010,Pune (Poona),Male,75-79,16,30,Vulva,0,172552,0.0
XI,2008-2011,2010,Pune (Poona),Male,80-84,17,30,Vulva,0,0,
XI,2008-2011,2010,Pune (Poona),Male,85+,18,30,Vulva,0,0,
XI,2008-2011,2010,Pune (Poona),Male,0-4,1,31,Vagina,0,998887,0.0
XI,2008-2011,2010,Pune (Poona),Male,5-9,2,31,Vagina,0,807911,0.0
XI,2008-2011,2010,Pune (Poona),Male,10-14,3,31,Vagina,0,1245851,0.0
XI,2008-2011,2010,Pune (Poona),Male,15-19,4,31,Vagina,0,1270231,0.0
XI,2008-2011,2010,Pune (Poona),Male,20-24,5,31,Vagina,0,1437551,0.0
XI,2008-2011,2010,Pune (Poona),Male,25-29,6,31,Vagina,0,1271128,0.0
XI,2008-2011,2010,Pune (Poona),Male,30-34,7,31,Vagina,0,1026110,0.0
XI,2008-2011,2010,Pune (Poona),Male,35-39,8,31,Vagina,0,810974,0.0
XI,2008-2011,2010,Pune (Poona),Male,40-44,9,31,Vagina,0,720791,0.0
XI,2008-2011,2010,Pune (Poona),Male,45-49,10,31,Vagina,0,596503,0.0
XI,2008-2011,2010,Pune (Poona),Male,50-54,11,31,Vagina,0,537176,0.0
XI,2008-2011,2010,Pune (Poona),Male,55-59,12,31,Vagina,0,345999,0.0
XI,2008-2011,2010,Pune (Poona),Male,60-64,13,31,Vagina,0,243451,0.0
XI,2008-2011,2010,Pune (Poona),Male,65-69,14,31,Vagina,0,210311,0.0
XI,2008-2011,2010,Pune (Poona),Male,70-74,15,31,Vagina,0,131185,0.0
XI,2008-2011,2010,Pune (Poona),Male,75-79,16,31,Vagina,0,172552,0.0
XI,2008-2011,2010,Pune (Poona),Male,80-84,17,31,Vagina,0,0,
XI,2008-2011,2010,Pune (Poona),Male,85+,18,31,Vagina,0,0,
XI,2008-2011,2010,Pune (Poona),Male,0-4,1,32,Cervix uteri,0,998887,0.0
XI,2008-2011,2010,Pune (Poona),Male,5-9,2,32,Cervix uteri,0,807911,0.0
XI,2008-2011,2010,Pune (Poona),Male,10-14,3,32,Cervix uteri,0,1245851,0.0
XI,2008-2011,2010,Pune (Poona),Male,15-19,4,32,Cervix uteri,0,1270231,0.0
XI,2008-2011,2010,Pune (Poona),Male,20-24,5,32,Cervix uteri,0,1437551,0.0
XI,2008-2011,2010,Pune (Poona),Male,25-29,6,32,Cervix uteri,0,1271128,0.0
XI,2008-2011,2010,Pune (Poona),Male,30-34,7,32,Cervix uteri,0,1026110,0.0
XI,2008-2011,2010,Pune (Poona),Male,35-39,8,32,Cervix uteri,0,810974,0.0
XI,2008-2011,2010,Pune (Poona),Male,40-44,9,32,Cervix uteri,0,720791,0.0
XI,2008-2011,2010,Pune (Poona),Male,45-49,10,32,Cervix uteri,0,596503,0.0
XI,2008-2011,2010,Pune (Poona),Male,50-54,11,32,Cervix uteri,0,537176,0.0
XI,2008-2011,2010,Pune (Poona),Male,55-59,12,32,Cervix uteri,0,345999,0.0
XI,2008-2011,2010,Pune (Poona),Male,60-64,13,32,Cervix uteri,0,243451,0.0
XI,2008-2011,2010,Pune (Poona),Male,65-69,14,32,Cervix uteri,0,210311,0.0
XI,2008-2011,2010,Pune (Poona),Male,70-74,15,32,Cervix uteri,0,131185,0.0
XI,2008-2011,2010,Pune (Poona),Male,75-79,16,32,Cervix uteri,0,172552,0.0
XI,2008-2011,2010,Pune (Poona),Male,80-84,17,32,Cervix uteri,0,0,
XI,2008-2011,2010,Pune (Poona),Male,85+,18,32,Cervix uteri,0,0,
XI,2008-2011,2010,Pune (Poona),Male,0-4,1,33,Corpus uteri,0,998887,0.0
XI,2008-2011,2010,Pune (Poona),Male,5-9,2,33,Corpus uteri,0,807911,0.0
XI,2008-2011,2010,Pune (Poona),Male,10-14,3,33,Corpus uteri,0,1245851,0.0
XI,2008-2011,2010,Pune (Poona),Male,15-19,4,33,Corpus uteri,0,1270231,0.0
XI,2008-2011,2010,Pune (Poona),Male,20-24,5,33,Corpus uteri,0,1437551,0.0
XI,2008-2011,2010,Pune (Poona),Male,25-29,6,33,Corpus uteri,0,1271128,0.0
XI,2008-2011,2010,Pune (Poona),Male,30-34,7,33,Corpus uteri,0,1026110,0.0
XI,2008-2011,2010,Pune (Poona),Male,35-39,8,33,Corpus uteri,0,810974,0.0
XI,2008-2011,2010,Pune (Poona),Male,40-44,9,33,Corpus uteri,0,720791,0.0
